ID,Segmentation
460369,2
460370,2
460371,2
460378,2
460379,2
460380,2
460381,2
460384,2
460387,2
460388,2
460389,2
460390,2
460392,2
460394,2
460397,2
460399,2
460401,2
460404,2
460405,2
460406,2
460408,2
460409,2
460415,2
460422,2
460431,2
460434,2
460437,2
460440,2
460443,2
460447,2
460449,2
460450,2
460453,2
460454,2
460457,2
460459,2
460460,2
460467,2
460470,2
460476,2
460477,2
460484,2
460485,2
460489,2
460492,2
460495,2
460504,2
460505,2
460507,2
460508,2
460518,2
460522,2
460541,2
460542,2
460545,2
460546,2
460547,2
460549,2
460550,2
460551,2
460555,2
460556,2
460558,2
460561,2
460563,2
460566,2
460571,2
460572,2
460574,2
460582,2
460583,2
460585,2
460586,2
460588,2
460597,2
460598,2
460605,2
460606,2
460612,2
460615,2
460618,2
460619,2
460621,2
460622,2
460626,2
460627,2
460633,2
460634,2
460637,2
460638,2
460639,2
460640,2
460645,2
460646,2
460653,2
460656,2
460658,2
460659,2
460660,2
460661,2
460668,2
460678,2
460686,2
460687,2
460691,2
460702,2
460703,2
460706,2
460708,2
460716,2
460719,2
460720,2
460722,2
460726,2
460727,2
460729,2
460733,2
460734,2
460738,2
460740,2
460743,2
460746,2
460763,2
460769,2
460780,2
460783,2
460785,2
460789,2
460794,2
460796,2
460802,2
460811,2
460813,2
460815,2
460822,2
460825,2
460828,2
460830,2
460831,2
460837,2
460838,2
460840,2
460844,2
460846,2
460847,2
460851,2
460855,2
460857,2
460859,2
460860,2
460861,2
460866,2
460870,2
460871,2
460872,2
460877,2
460878,2
460882,2
460888,2
460891,2
460897,2
460898,2
460899,2
460901,2
460902,2
460905,2
460906,2
460907,2
460923,2
460924,2
460928,2
460934,2
460935,2
460945,2
460953,2
460961,2
460962,2
460963,2
460968,2
460975,2
460976,2
460977,2
460979,2
460981,2
460984,2
460988,2
460989,2
460991,2
460993,2
460999,2
461000,2
461001,2
461015,2
461016,2
461022,2
461023,2
461024,2
461028,2
461029,2
461034,2
461037,2
461038,2
461041,2
461042,2
461043,2
461044,2
461049,2
461050,2
461053,2
461059,2
461060,2
461065,2
461071,2
461078,2
461082,2
461085,2
461093,2
461099,2
461111,2
461114,2
461116,2
461118,2
461119,2
461121,2
461124,2
461127,2
461128,2
461129,2
461131,2
461145,2
461152,2
461154,2
461158,2
461162,2
461163,2
461168,2
461169,2
461174,2
461177,2
461178,2
461179,2
461181,2
461183,2
461187,2
461197,2
461198,2
461201,2
461205,2
461211,2
461214,2
461215,2
461218,2
461220,2
461221,2
461225,2
461226,2
461230,2
461232,2
461233,2
461236,2
461237,2
461241,2
461242,2
461243,2
461248,2
461251,2
461252,2
461256,2
461257,2
461258,2
461262,2
461263,2
461265,2
461269,2
461274,2
461276,2
461277,2
461281,2
461286,2
461289,2
461292,2
461297,2
461299,2
461303,2
461308,2
461309,2
461313,2
461314,2
461319,2
461320,2
461322,2
461323,2
461324,2
461326,2
461335,2
461340,2
461346,2
461348,2
461350,2
461352,2
461356,2
461357,2
461363,2
461366,2
461370,2
461377,2
461378,2
461379,2
461383,2
461388,2
461397,2
461402,2
461408,2
461421,2
461423,2
461426,2
461428,2
461432,2
461437,2
461439,2
461441,2
461442,2
461454,2
461456,2
461457,2
461458,2
461462,2
461465,2
461466,2
461468,2
461469,2
461476,2
461479,2
461480,2
461482,2
461494,2
461501,2
461503,2
461510,2
461514,2
461516,2
461518,2
461521,2
461522,2
461525,2
461526,2
461530,2
461534,2
461540,2
461546,2
461548,2
461553,2
461556,2
461558,2
461564,2
461570,2
461574,2
461587,2
461593,2
461602,2
461604,2
461612,2
461615,2
461617,2
461619,2
461624,2
461626,2
461630,2
461637,2
461644,2
461653,2
461655,2
461658,2
461659,2
461661,2
461663,2
461668,2
461671,2
461674,2
461676,2
461679,2
461681,2
461683,2
461685,2
461686,2
461690,2
461694,2
461695,2
461698,2
461701,2
461705,2
461708,2
461709,2
461711,2
461716,2
461720,2
461722,2
461724,2
461725,2
461727,2
461737,2
461738,2
461744,2
461747,2
461749,2
461752,2
461756,2
461760,2
461769,2
461771,2
461775,2
461778,2
461780,2
461782,2
461784,2
461788,2
461791,2
461792,2
461800,2
461801,2
461802,2
461804,2
461807,2
461815,2
461816,2
461821,2
461822,2
461824,2
461832,2
461837,2
461845,2
461846,2
461848,2
461858,2
461859,2
461860,2
461862,2
461864,2
461872,2
461873,2
461874,2
461882,2
461892,2
461896,2
461898,2
461899,2
461901,2
461910,2
461913,2
461914,2
461921,2
461927,2
461928,2
461929,2
461930,2
461931,2
461936,2
461937,2
461941,2
461943,2
461962,2
461963,2
461965,2
461967,2
461968,2
461978,2
461985,2
461988,2
461989,2
461993,2
461994,2
461996,2
461999,2
462007,2
462011,2
462013,2
462015,2
462016,2
462017,2
462027,2
462029,2
462033,2
462038,2
462043,2
462044,2
462048,2
462051,2
462052,2
462053,2
462058,2
462060,2
462064,2
462068,2
462075,2
462078,2
462080,2
462081,2
462083,2
462084,2
462085,2
462088,2
462090,2
462091,2
462094,2
462096,2
462102,2
462103,2
462108,2
462109,2
462111,2
462114,2
462116,2
462118,2
462120,2
462128,2
462131,2
462134,2
462141,2
462149,2
462151,2
462163,2
462168,2
462171,2
462172,2
462174,2
462177,2
462179,2
462180,2
462186,2
462187,2
462188,2
462196,2
462197,2
462198,2
462200,2
462202,2
462203,2
462204,2
462205,2
462209,2
462210,2
462211,2
462214,2
462216,2
462218,2
462220,2
462222,2
462229,2
462231,2
462232,2
462234,2
462238,2
462240,2
462243,2
462246,2
462249,2
462256,2
462257,2
462260,2
462262,2
462274,2
462275,2
462278,2
462279,2
462280,2
462281,2
462284,2
462285,2
462286,2
462290,2
462291,2
462297,2
462300,2
462304,2
462306,2
462309,2
462310,2
462323,2
462336,2
462339,2
462340,2
462342,2
462345,2
462346,2
462349,2
462355,2
462356,2
462358,2
462365,2
462368,2
462370,2
462381,2
462382,2
462384,2
462386,2
462389,2
462395,2
462396,2
462397,2
462400,2
462401,2
462409,2
462411,2
462415,2
462420,2
462421,2
462423,2
462424,2
462428,2
462429,2
462445,2
462446,2
462447,2
462450,2
462451,2
462452,2
462454,2
462456,2
462457,2
462463,2
462472,2
462473,2
462485,2
462488,2
462491,2
462492,2
462496,2
462498,2
462503,2
462508,2
462512,2
462517,2
462518,2
462519,2
462521,2
462522,2
462524,2
462525,2
462526,2
462529,2
462531,2
462533,2
462538,2
462541,2
462542,2
462543,2
462545,2
462554,2
462561,2
462563,2
462566,2
462577,2
462578,2
462580,2
462584,2
462587,2
462589,2
462595,2
462596,2
462600,2
462607,2
462609,2
462611,2
462612,2
462613,2
462615,2
462617,2
462619,2
462625,2
462626,2
462632,2
462637,2
462643,2
462654,2
462658,2
462668,2
462669,2
462678,2
462680,2
462683,2
462685,2
462687,2
462692,2
462696,2
462697,2
462702,2
462704,2
462705,2
462716,2
462720,2
462722,2
462723,2
462727,2
462729,2
462731,2
462732,2
462735,2
462736,2
462738,2
462739,2
462743,2
462746,2
462747,2
462752,2
462755,2
462756,2
462761,2
462762,2
462767,2
462768,2
462776,2
462785,2
462788,2
462792,2
462799,2
462804,2
462807,2
462810,2
462814,2
462817,2
462819,2
462823,2
462824,2
462826,2
462827,2
462834,2
462838,2
462841,2
462845,2
462849,2
462850,2
462853,2
462854,2
462858,2
462861,2
462866,2
462868,2
462869,2
462871,2
462872,2
462874,2
462887,2
462890,2
462891,2
462894,2
462900,2
462903,2
462905,2
462914,2
462920,2
462923,2
462925,2
462927,2
462936,2
462941,2
462944,2
462951,2
462956,2
462958,2
462963,2
462966,2
462968,2
462971,2
462976,2
462981,2
462982,2
462983,2
462984,2
462986,2
462992,2
462993,2
462994,2
462998,2
463003,2
463012,2
463020,2
463023,2
463024,2
463028,2
463030,2
463034,2
463037,2
463039,2
463040,2
463044,2
463047,2
463051,2
463052,2
463058,2
463062,2
463069,2
463075,2
463080,2
463083,2
463085,2
463086,2
463088,2
463089,2
463090,2
463091,2
463094,2
463096,2
463099,2
463100,2
463102,2
463104,2
463106,2
463108,2
463118,2
463120,2
463129,2
463133,2
463138,2
463144,2
463145,2
463146,2
463148,2
463149,2
463150,2
463151,2
463154,2
463156,2
463157,2
463158,2
463163,2
463164,2
463165,2
463166,2
463170,2
463171,2
463173,2
463174,2
463175,2
463181,2
463187,2
463192,2
463195,2
463196,2
463199,2
463201,2
463203,2
463204,2
463209,2
463218,2
463219,2
463220,2
463221,2
463224,2
463240,2
463242,2
463244,2
463245,2
463248,2
463251,2
463256,2
463258,2
463260,2
463265,2
463266,2
463267,2
463269,2
463270,2
463273,2
463276,2
463277,2
463278,2
463280,2
463292,2
463302,2
463308,2
463316,2
463323,2
463324,2
463330,2
463332,2
463334,2
463335,2
463338,2
463340,2
463341,2
463348,2
463351,2
463356,2
463360,2
463367,2
463368,2
463372,2
463375,2
463376,2
463378,2
463379,2
463386,2
463387,2
463391,2
463395,2
463404,2
463406,2
463409,2
463411,2
463420,2
463423,2
463427,2
463428,2
463431,2
463437,2
463438,2
463443,2
463444,2
463447,2
463452,2
463460,2
463461,2
463462,2
463470,2
463472,2
463473,2
463475,2
463477,2
463483,2
463491,2
463493,2
463499,2
463500,2
463503,2
463508,2
463509,2
463512,2
463516,2
463527,2
463528,2
463529,2
463533,2
463537,2
463545,2
463548,2
463550,2
463553,2
463554,2
463557,2
463560,2
463561,2
463566,2
463572,2
463577,2
463586,2
463588,2
463598,2
463601,2
463603,2
463605,2
463606,2
463614,2
463615,2
463616,2
463619,2
463620,2
463623,2
463624,2
463628,2
463632,2
463638,2
463639,2
463640,2
463644,2
463652,2
463654,2
463655,2
463661,2
463663,2
463664,2
463665,2
463669,2
463670,2
463689,2
463699,2
463703,2
463704,2
463707,2
463713,2
463714,2
463716,2
463718,2
463722,2
463724,2
463726,2
463727,2
463728,2
463732,2
463734,2
463741,2
463745,2
463747,2
463748,2
463753,2
463756,2
463761,2
463764,2
463766,2
463767,2
463768,2
463774,2
463776,2
463782,2
463783,2
463784,2
463785,2
463786,2
463790,2
463792,2
463794,2
463799,2
463800,2
463804,2
463807,2
463811,2
463814,2
463816,2
463818,2
463819,2
463821,2
463825,2
463827,2
463828,2
463830,2
463834,2
463835,2
463842,2
463847,2
463856,2
463857,2
463859,2
463865,2
463877,2
463880,2
463884,2
463891,2
463892,2
463904,2
463917,2
463923,2
463924,2
463926,2
463931,2
463932,2
463941,2
463943,2
463946,2
463948,2
463951,2
463955,2
463958,2
463961,2
463963,2
463966,2
463978,2
463980,2
463981,2
463983,2
463986,2
463997,2
464000,2
464004,2
464007,2
464009,2
464010,2
464013,2
464016,2
464019,2
464021,2
464023,2
464030,2
464031,2
464032,2
464033,2
464039,2
464042,2
464046,2
464048,2
464049,2
464053,2
464054,2
464059,2
464063,2
464066,2
464067,2
464068,2
464071,2
464072,2
464076,2
464084,2
464087,2
464089,2
464096,2
464099,2
464103,2
464110,2
464112,2
464115,2
464118,2
464121,2
464123,2
464127,2
464132,2
464137,2
464139,2
464144,2
464152,2
464162,2
464167,2
464169,2
464172,2
464173,2
464175,2
464176,2
464179,2
464180,2
464182,2
464183,2
464185,2
464195,2
464200,2
464202,2
464204,2
464205,2
464206,2
464211,2
464212,2
464216,2
464217,2
464223,2
464226,2
464231,2
464232,2
464246,2
464254,2
464255,2
464257,2
464265,2
464269,2
464270,2
464271,2
464274,2
464276,2
464283,2
464286,2
464287,2
464289,2
464292,2
464297,2
464298,2
464308,2
464318,2
464320,2
464326,2
464332,2
464339,2
464344,2
464351,2
464364,2
464368,2
464370,2
464373,2
464378,2
464381,2
464382,2
464386,2
464387,2
464389,2
464392,2
464396,2
464412,2
464424,2
464425,2
464432,2
464433,2
464436,2
464437,2
464441,2
464451,2
464456,2
464468,2
464473,2
464474,2
464478,2
464481,2
464482,2
464483,2
464485,2
464487,2
464488,2
464494,2
464499,2
464501,2
464504,2
464506,2
464517,2
464522,2
464526,2
464528,2
464533,2
464536,2
464540,2
464544,2
464549,2
464550,2
464552,2
464553,2
464555,2
464560,2
464561,2
464566,2
464569,2
464570,2
464572,2
464576,2
464577,2
464580,2
464581,2
464586,2
464593,2
464594,2
464597,2
464601,2
464603,2
464606,2
464607,2
464608,2
464618,2
464620,2
464621,2
464637,2
464641,2
464652,2
464654,2
464664,2
464666,2
464670,2
464673,2
464674,2
464675,2
464677,2
464683,2
464684,2
464685,2
464688,2
464690,2
464691,2
464692,2
464693,2
464695,2
464696,2
464697,2
464699,2
464701,2
464704,2
464707,2
464711,2
464712,2
464722,2
464726,2
464728,2
464732,2
464737,2
464739,2
464746,2
464752,2
464755,2
464756,2
464758,2
464760,2
464765,2
464766,2
464769,2
464772,2
464774,2
464780,2
464790,2
464792,2
464794,2
464799,2
464802,2
464804,2
464806,2
464809,2
464812,2
464813,2
464817,2
464818,2
464825,2
464827,2
464828,2
464831,2
464832,2
464835,2
464836,2
464845,2
464849,2
464851,2
464852,2
464854,2
464857,2
464861,2
464864,2
464865,2
464868,2
464872,2
464873,2
464876,2
464879,2
464884,2
464885,2
464886,2
464902,2
464905,2
464907,2
464910,2
464911,2
464915,2
464916,2
464919,2
464920,2
464921,2
464925,2
464927,2
464932,2
464938,2
464939,2
464940,2
464944,2
464947,2
464957,2
464960,2
464961,2
464963,2
464972,2
464973,2
464981,2
464987,2
464990,2
464991,2
464995,2
465001,2
465005,2
465012,2
465014,2
465022,2
465023,2
465026,2
465032,2
465035,2
465038,2
465039,2
465040,2
465045,2
465056,2
465069,2
465075,2
465076,2
465079,2
465082,2
465087,2
465091,2
465092,2
465093,2
465095,2
465099,2
465100,2
465101,2
465105,2
465109,2
465111,2
465112,2
465113,2
465119,2
465120,2
465121,2
465122,2
465124,2
465128,2
465134,2
465136,2
465144,2
465147,2
465148,2
465150,2
465153,2
465155,2
465160,2
465164,2
465171,2
465172,2
465175,2
465176,2
465181,2
465182,2
465186,2
465187,2
465188,2
465189,2
465194,2
465196,2
465197,2
465201,2
465202,2
465203,2
465204,2
465213,2
465214,2
465216,2
465226,2
465228,2
465231,2
465236,2
465237,2
465242,2
465249,2
465254,2
465261,2
465264,2
465267,2
465274,2
465285,2
465288,2
465289,2
465290,2
465294,2
465295,2
465296,2
465303,2
465306,2
465310,2
465319,2
465326,2
465333,2
465335,2
465340,2
465342,2
465344,2
465345,2
465351,2
465352,2
465354,2
465357,2
465358,2
465359,2
465364,2
465366,2
465371,2
465372,2
465383,2
465384,2
465391,2
465393,2
465395,2
465399,2
465405,2
465408,2
465410,2
465417,2
465419,2
465423,2
465428,2
465433,2
465435,2
465437,2
465440,2
465441,2
465445,2
465458,2
465461,2
465463,2
465464,2
465467,2
465471,2
465472,2
465473,2
465477,2
465479,2
465482,2
465483,2
465484,2
465488,2
465489,2
465492,2
465496,2
465505,2
465507,2
465508,2
465510,2
465518,2
465520,2
465521,2
465522,2
465529,2
465538,2
465539,2
465541,2
465543,2
465547,2
465550,2
465551,2
465554,2
465555,2
465558,2
465568,2
465569,2
465571,2
465577,2
465584,2
465586,2
465587,2
465594,2
465598,2
465600,2
465601,2
465602,2
465603,2
465605,2
465611,2
465612,2
465616,2
465621,2
465625,2
465627,2
465629,2
465635,2
465638,2
465640,2
465644,2
465645,2
465649,2
465651,2
465653,2
465655,2
465656,2
465658,2
465663,2
465667,2
465668,2
465669,2
465670,2
465675,2
465680,2
465685,2
465688,2
465689,2
465695,2
465697,2
465703,2
465704,2
465705,2
465706,2
465721,2
465722,2
465725,2
465727,2
465728,2
465733,2
465734,2
465736,2
465737,2
465740,2
465742,2
465751,2
465753,2
465766,2
465768,2
465769,2
465772,2
465775,2
465776,2
465777,2
465784,2
465788,2
465793,2
465797,2
465804,2
465809,2
465811,2
465813,2
465818,2
465823,2
465826,2
465828,2
465829,2
465830,2
465831,2
465837,2
465841,2
465848,2
465849,2
465851,2
465853,2
465857,2
465860,2
465863,2
465865,2
465866,2
465867,2
465873,2
465875,2
465884,2
465893,2
465894,2
465907,2
465916,2
465923,2
465925,2
465927,2
465930,2
465931,2
465935,2
465937,2
465941,2
465948,2
465953,2
465957,2
465960,2
465961,2
465963,2
465965,2
465972,2
465974,2
465975,2
465976,2
465979,2
465982,2
465983,2
465996,2
465997,2
466001,2
466007,2
466017,2
466019,2
466020,2
466022,2
466023,2
466024,2
466032,2
466042,2
466043,2
466046,2
466058,2
466069,2
466071,2
466078,2
466079,2
466082,2
466083,2
466084,2
466085,2
466088,2
466090,2
466092,2
466099,2
466103,2
466109,2
466111,2
466114,2
466115,2
466118,2
466124,2
466128,2
466130,2
466132,2
466136,2
466138,2
466140,2
466141,2
466142,2
466143,2
466146,2
466148,2
466149,2
466153,2
466154,2
466156,2
466157,2
466161,2
466162,2
466166,2
466172,2
466178,2
466180,2
466185,2
466200,2
466201,2
466206,2
466207,2
466208,2
466210,2
466211,2
466213,2
466218,2
466223,2
466225,2
466226,2
466233,2
466235,2
466236,2
466238,2
466246,2
466247,2
466253,2
466257,2
466264,2
466268,2
466271,2
466274,2
466276,2
466278,2
466282,2
466285,2
466286,2
466287,2
466289,2
466290,2
466292,2
466297,2
466300,2
466301,2
466306,2
466313,2
466315,2
466317,2
466318,2
466319,2
466320,2
466321,2
466324,2
466326,2
466335,2
466337,2
466341,2
466347,2
466352,2
466355,2
466367,2
466370,2
466372,2
466373,2
466376,2
466377,2
466380,2
466381,2
466382,2
466387,2
466389,2
466391,2
466392,2
466393,2
466395,2
466397,2
466400,2
466401,2
466402,2
466404,2
466406,2
466408,2
466411,2
466414,2
466418,2
466419,2
466422,2
466427,2
466429,2
466443,2
466450,2
466455,2
466456,2
466457,2
466463,2
466464,2
466466,2
466467,2
466468,2
466474,2
466478,2
466483,2
466486,2
466488,2
466490,2
466493,2
466500,2
466501,2
466502,2
466516,2
466517,2
466526,2
466527,2
466530,2
466533,2
466535,2
466536,2
466538,2
466541,2
466543,2
466545,2
466550,2
466552,2
466553,2
466556,2
466562,2
466564,2
466565,2
466576,2
466586,2
466588,2
466596,2
466603,2
466606,2
466613,2
466623,2
466628,2
466631,2
466634,2
466635,2
466644,2
466650,2
466652,2
466655,2
466656,2
466658,2
466662,2
466665,2
466666,2
466671,2
466686,2
466687,2
466688,2
466689,2
466696,2
466704,2
466705,2
466707,2
466713,2
466718,2
466720,2
466721,2
466725,2
466731,2
466732,2
466733,2
466735,2
466746,2
466749,2
466750,2
466751,2
466752,2
466753,2
466754,2
466759,2
466760,2
466765,2
466769,2
466775,2
466776,2
466777,2
466778,2
466788,2
466790,2
466791,2
466792,2
466795,2
466799,2
466802,2
466804,2
466807,2
466808,2
466810,2
466811,2
466813,2
466814,2
466815,2
466816,2
466818,2
466826,2
466832,2
466833,2
466846,2
466863,2
466867,2
466871,2
466874,2
466884,2
466886,2
466891,2
466905,2
466906,2
466908,2
466909,2
466910,2
466917,2
466918,2
466920,2
466923,2
466926,2
466927,2
466936,2
466938,2
466939,2
466951,2
466954,2
466955,2
466956,2
466961,2
466966,2
466967,2
466970,2
466971,2
466975,2
466990,2
466996,2
466998,2
466999,2
467000,2
467008,2
467009,2
467022,2
467023,2
467025,2
467044,2
467046,2
467050,2
467053,2
467058,2
467060,2
467063,2
467073,2
467078,2
467079,2
467084,2
467085,2
467088,2
467092,2
467093,2
467098,2
467099,2
467107,2
467111,2
467112,2
467113,2
467114,2
467116,2
467119,2
467121,2
467125,2
467127,2
467129,2
467132,2
467136,2
467137,2
467138,2
467139,2
467143,2
467144,2
467146,2
467147,2
467153,2
467157,2
467158,2
467159,2
467160,2
467165,2
467167,2
467168,2
467172,2
467180,2
467183,2
467185,2
467189,2
467193,2
467201,2
467202,2
467208,2
467212,2
467216,2
467217,2
467218,2
467223,2
467227,2
467230,2
467232,2
467233,2
467235,2
467238,2
467239,2
467241,2
467242,2
467247,2
467256,2
467260,2
467263,2
467268,2
467275,2
467281,2
467283,2
467288,2
467296,2
467300,2
467301,2
467303,2
467309,2
467311,2
467312,2
467313,2
467314,2
467317,2
467318,2
467322,2
467325,2
467329,2
467338,2
467339,2
467344,2
467345,2
467346,2
467352,2
467355,2
467357,2
467358,2
467359,2
467365,2
467367,2
467369,2
467373,2
467375,2
467378,2
467384,2
467385,2
467389,2
467393,2
467398,2
467399,2
467403,2
467410,2
467415,2
467419,2
467421,2
467422,2
467423,2
467434,2
467437,2
467438,2
467441,2
467442,2
467444,2
467445,2
467449,2
467451,2
467455,2
467456,2
467457,2
467459,2
467463,2
467468,2
467472,2
467474,2
467479,2
467481,2
467482,2
467487,2
467488,2
467492,2
467493,2
467499,2
467500,2
467503,2
467504,2
467505,2
467510,2
467511,2
467514,2
467518,2
467532,2
467533,2
467537,2
467539,2
467540,2
467542,2
467557,2
467559,2
467565,2
467569,2
467570,2
467576,2
467579,2
467580,2
467588,2
467589,2
467592,2
467595,2
467596,2
467604,2
467608,2
467609,2
467610,2
467612,2
467614,2
467620,2
467621,2
467623,2
467629,2
467635,2
467641,2
467643,2
467654,2
467657,2
467658,2
467659,2
467664,2
467666,2
467667,2
467669,2
467673,2
467678,2
467679,2
467683,2
467684,2
467685,2
467693,2
467694,2
467699,2
467705,2
467706,2
467707,2
467710,2
467715,2
467721,2
467723,2
467726,2
467727,2
467728,2
467729,2
467733,2
467734,2
467735,2
467737,2
467739,2
467740,2
467741,2
467749,2
467763,2
467767,2
467768,2
467769,2
467772,2
467779,2
467789,2
467798,2
467802,2
467803,2
467806,2
467808,2
467812,2
467813,2
467815,2
467825,2
467828,2
467838,2
467848,2
467849,2
467852,2
467856,2
467860,2
467861,2
467864,2
467865,2
467868,2
467876,2
467879,2
467880,2
467882,2
467883,2
467888,2
467891,2
467892,2
467894,2
467895,2
467898,2
467901,2
467904,2
467905,2
467911,2
467913,2
467915,2
467917,2
467927,2
467929,2
467930,2
467932,2
467933,2
467934,2
467938,2
467940,2
467946,2
467948,2
467949,2
467950,2
467954,2
467958,2
467960,2
467961,2
467968,2
